neighbourhood_cleansed,id,price,latitude,longitude,people,rooms,review.num,ratings.old,superhost,no.private,living
Uptown,26751001,150,41.95702581,-87.64848189,2,1,1,100,0,0,0
Lake View,26753013,175,41.93947053,-87.65906596,2,1,0,,1,0,1
Uptown,26754960,200,41.96646206,-87.66427132,4,2,12,100,1,0,1
Uptown,26755973,60,41.96707112,-87.65728121,2,1,7,100,1,0,0
Logan Square,26756448,106,41.91801265,-87.71487039,6,3,8,90,0,0,1
Woodlawn,26765394,85,41.78439192,-87.60785842,3,2,10,98,1,0,0
Logan Square,26769334,100,41.91610345,-87.69684366,2,2,7,94,0,0,0
Lincoln Park,26772579,50,41.91519462,-87.64968369,2,1,13,87,0,0,0
Near West Side,26774767,80,41.88039898,-87.68275439,2,1,2,100,0,0,0
Armour Square,26776616,37,41.85235314,-87.6370261,1,0,5,92,0,0,0
Humboldt Park,26776649,120,41.8955365,-87.70837705,6,2,7,89,0,0,1
Belmont Cragin,26776933,75,41.92026652,-87.77839869,2,1,4,100,1,0,0
Near North Side,26777546,150,41.89469529,-87.61631746,4,0,3,100,0,0,1
Loop,26778151,150,41.88333576,-87.62984821,4,0,2,90,0,0,1
Near West Side,26779662,150,41.88476277,-87.64627607,4,0,2,100,0,0,1
Loop,26780706,129,41.86884405,-87.62358277,2,1,4,100,0,0,0
Loop,26780835,150,41.8856661,-87.61859814,4,0,3,93,0,0,1
Irving Park,26783351,567,41.95855541,-87.72986069,10,4,4,100,0,0,1
Near North Side,26783803,249,41.89073194,-87.62670615,4,1,12,93,1,0,1
Lincoln Park,26784095,60,41.92949541,-87.64359342,4,1,8,88,0,1,0
Norwood Park,26784831,38,41.98347127,-87.78911729,2,1,8,90,0,0,0
Lower West Side,26784947,25,41.85046422,-87.68335939,2,1,1,100,0,0,0
East Garfield Park,26786378,45,41.88541638,-87.70856064,2,1,7,80,0,0,0
Kenwood,26788665,100,41.80417947,-87.58253119,2,0,2,60,0,0,0
Lincoln Park,26795754,250,41.91824777,-87.64751401,4,3,3,100,0,0,1
Near West Side,26802733,150,41.88258848,-87.64537076,4,0,1,100,0,0,1
Portage Park,26804261,97,41.9599382,-87.75583024,3,1,1,100,0,0,1
Near North Side,26804816,150,41.89257241,-87.61910353,4,0,2,100,0,0,1
Douglas,26804834,250,41.83138811,-87.61952204,10,3,1,100,1,0,1
West Town,26804904,110,41.89105752,-87.66228002,2,1,3,100,0,0,0
Avondale,26807980,75,41.93803137,-87.71308831,2,1,7,100,1,0,0
Auburn Gresham,26810279,55,41.75202594,-87.65954215,2,1,0,,0,0,0
Loop,26813134,150,41.88648674,-87.61957542,4,0,1,100,1,0,1
Edgewater,26813241,150,41.99673904,-87.66303902,3,1,13,100,1,0,1
Jefferson Park,26813524,185,41.97629038,-87.76225535,8,2,10,92,0,0,1
Lower West Side,26815088,99,41.85477776,-87.66946648,3,1,6,87,1,0,1
Near South Side,26815108,200,41.84632349,-87.61844924,7,3,3,100,0,0,1
Lincoln Park,26815538,95,41.92373757,-87.6469028,2,1,1,100,0,0,0
Near South Side,26815974,207,41.85606807,-87.62275559,6,1,9,98,1,0,1
Logan Square,26816774,120,41.91511914,-87.67958397,6,2,19,98,1,0,1
Bridgeport,26817672,80,41.83895372,-87.65013106,2,1,8,95,0,0,1
Near North Side,26820713,232,41.89625965,-87.63276909,4,1,15,96,1,0,1
Auburn Gresham,26832093,193,41.75466847,-87.6478743,4,2,0,,0,0,1
Lake View,26835671,199,41.94616966,-87.65584576,6,2,17,96,1,0,1
Lower West Side,26843049,77,41.85035037,-87.67938174,4,2,0,,0,0,1
Rogers Park,26844235,75,42.00434964,-87.66142232,4,1,3,87,0,0,0
Rogers Park,26846766,95,42.01589522,-87.66864228,2,1,7,100,1,0,1
Edgewater,26846992,30,41.99221632,-87.65870769,2,1,6,100,0,0,0
Austin,26847037,75,41.90966842,-87.79769433,3,1,22,96,1,0,0
West Town,26847861,299,41.89965277,-87.67200569,16,3,1,100,0,0,1
Ohare,26847931,60,41.96547348,-87.83267834,2,1,7,100,0,0,1
West Englewood,26849392,25,41.76203117,-87.65538234,2,1,7,100,0,1,0
West Englewood,26849475,25,41.76193992,-87.6543412,2,1,6,97,0,1,0
West Englewood,26849530,25,41.76132768,-87.65421264,2,1,7,100,0,1,0
West Englewood,26849533,25,41.76214384,-87.65466365,2,1,3,100,0,1,0
West Englewood,26849539,25,41.7620641,-87.65610425,2,1,8,100,0,1,0
West Englewood,26849650,25,41.76052808,-87.65529482,2,1,11,95,0,1,0
West Englewood,26849652,25,41.76101373,-87.65478395,2,1,8,100,0,1,0
West Englewood,26849659,25,41.76187824,-87.65439022,2,1,8,100,0,1,0
West Englewood,26849666,25,41.76096172,-87.65476379,2,1,4,100,0,1,0
West Englewood,26849673,25,41.76137109,-87.65539981,2,1,9,100,0,1,0
West Englewood,26849677,25,41.76257602,-87.65612459,2,1,8,93,0,1,0
West Englewood,26849859,49,41.76077536,-87.65590556,4,1,13,95,0,0,0
West Englewood,26849862,49,41.76194717,-87.65603869,4,1,11,100,0,0,0
West Englewood,26849887,49,41.76090083,-87.65445165,5,1,13,85,0,0,0
Lincoln Park,26850565,125,41.92066032,-87.63593171,4,0,1,,0,0,1
West Town,26860512,525,41.90940405,-87.67507473,7,4,1,100,1,0,1
Near North Side,26860884,217,41.90262933,-87.62478695,6,2,5,100,0,0,1
Near North Side,26866986,96,41.89963595,-87.62043615,2,0,0,,1,0,1
Greater Grand Crossing,26868346,110,41.75533212,-87.62217792,7,3,3,67,0,0,1
Near South Side,26872398,195,41.85982763,-87.62736797,2,1,1,100,0,0,1
Near South Side,26872984,248,41.85992181,-87.6257779,4,2,2,100,0,0,1
Near South Side,26873428,195,41.85982042,-87.62758108,2,1,3,100,0,0,1
Mount Greenwood,26875610,80,41.70925223,-87.71986465,4,2,0,,0,0,1
Near South Side,26876285,100,41.85502861,-87.62497636,2,1,1,100,0,0,0
Edgewater,26877934,55,41.98430028,-87.67182247,3,1,1,80,0,0,0
West Englewood,26878472,25,41.76104141,-87.65436777,4,1,10,98,0,0,0
Bridgeport,26883006,143,41.84467614,-87.65538271,10,4,7,100,0,0,1
Logan Square,26886100,300,41.92223002,-87.69515235,5,2,12,93,0,0,1
Avondale,26887413,183,41.93353833,-87.72465503,12,5,2,100,0,0,1
West Town,26888076,86,41.89446824,-87.66837549,2,1,12,97,1,0,1
West Englewood,26890063,49,41.76130054,-87.65543117,4,1,4,100,0,0,0
West Englewood,26890072,49,41.7609344,-87.65537533,3,1,16,88,0,0,0
West Englewood,26890077,49,41.7623885,-87.65457276,6,1,6,100,0,0,0
West Englewood,26890083,49,41.76071435,-87.65547203,14,2,5,96,0,0,0
West Englewood,26890095,49,41.76207229,-87.65485543,8,1,12,97,0,0,0
Uptown,26891831,60,41.96306103,-87.66257424,2,0,16,99,1,0,1
Edgewater,26892226,95,41.99308719,-87.658994,3,0,6,90,0,0,1
Oakland,26893899,199,41.82507235,-87.60548276,8,3,0,,0,0,1
Loop,26895269,150,41.88278867,-87.6269396,4,0,3,100,0,0,1
Near West Side,26896517,65,41.88132449,-87.64324623,2,1,5,96,0,1,0
Uptown,26897256,194,41.96303254,-87.65190261,4,2,0,,0,0,1
Uptown,26897622,120,41.97225762,-87.65630528,2,1,11,100,1,0,0
Dunning,26897871,61,41.94092528,-87.82489698,2,1,12,100,1,0,1
South Lawndale,26898273,55,41.84888228,-87.70101677,4,0,16,93,0,0,1
West Englewood,26899051,25,41.76070055,-87.65441411,2,1,4,95,0,1,0
West Englewood,26899066,25,41.76271142,-87.65487616,2,1,6,93,0,1,0
West Englewood,26899071,25,41.76209147,-87.65434129,2,1,5,80,0,1,0
West Englewood,26899092,25,41.76128848,-87.65450635,2,1,8,95,0,1,0
West Englewood,26899106,25,41.76076636,-87.65620167,1,1,7,89,0,1,0
West Englewood,26899382,25,41.76117182,-87.65437624,2,1,1,80,0,1,0
West Englewood,26899622,25,41.76070169,-87.65592682,2,1,0,,0,1,0
West Englewood,26900732,25,41.76053756,-87.6542966,2,1,9,96,0,1,0
West Englewood,26900736,25,41.76211441,-87.6555553,2,1,13,100,0,1,0
West Englewood,26900738,25,41.76077077,-87.65404827,2,1,29,99,0,1,0
West Englewood,26900739,25,41.76206326,-87.65470443,2,1,16,99,0,1,0
West Englewood,26900743,25,41.76201835,-87.65444761,2,1,12,92,0,1,0
West Englewood,26900749,25,41.76052014,-87.65543948,2,1,12,100,0,1,0
West Englewood,26900751,25,41.76061449,-87.65427752,2,1,15,95,0,1,0
West Englewood,26900754,25,41.76100302,-87.65608108,2,1,6,97,0,1,0
Englewood,26900771,25,41.76234841,-87.65391812,2,1,7,100,0,1,0
West Englewood,26900780,25,41.76228603,-87.65550216,2,1,9,93,0,1,0
West Englewood,26900783,25,41.76179492,-87.65540741,2,1,7,91,0,1,0
Avondale,26901459,62,41.94227134,-87.71512564,6,2,4,95,0,0,1
Bridgeport,26903277,180,41.84129212,-87.65833816,6,3,6,97,0,0,1
Avondale,26914772,100,41.93568525,-87.71895575,5,2,16,99,1,0,1
Albany Park,26917536,150,41.96632271,-87.70967381,4,2,2,100,0,0,1
Logan Square,26923044,149,41.92624395,-87.71550754,7,2,20,97,1,0,1
Logan Square,26923220,230,41.91607072,-87.68327602,5,2,1,100,0,0,1
Greater Grand Crossing,26924461,40,41.76202647,-87.59649443,2,1,1,40,0,1,0
South Lawndale,26925109,65,41.84987404,-87.70085357,6,3,8,100,0,0,1
Lower West Side,26926629,75,41.85281536,-87.67942118,2,1,12,97,1,0,0
Lower West Side,26927140,150,41.85474257,-87.67746599,5,2,9,98,1,0,1
Lower West Side,26928011,75,41.85164782,-87.68054884,2,1,9,96,1,0,0
Lower West Side,26940306,95,41.85545834,-87.65880566,2,1,16,100,1,0,0
Lake View,26941851,75,41.95900197,-87.67304957,3,1,7,94,0,0,1
Lower West Side,26948059,90,41.85599799,-87.67594462,2,1,2,90,1,0,0
Near South Side,26949169,325,41.86645487,-87.6253396,2,1,2,100,0,0,1
Near North Side,26957876,111,41.90748711,-87.63058567,3,0,1,80,0,0,1
Lake View,26958090,190,41.93597954,-87.64361399,4,2,2,90,0,0,1
Lincoln Park,26959321,249,41.93001522,-87.64115461,8,3,1,100,0,0,1
Near North Side,26961124,499,41.90182992,-87.63150046,16,5,7,91,0,0,1
South Shore,26961273,70,41.76630394,-87.56847437,2,2,9,98,1,0,1
Near West Side,26973688,19,41.87595787,-87.64077435,2,1,10,76,0,0,0
Near West Side,26973922,150,41.87293968,-87.65315294,6,2,13,98,1,0,0
Near West Side,26975495,19,41.87707926,-87.6407823,2,1,18,89,0,0,0
Near West Side,26976016,19,41.8797691,-87.64188413,2,1,20,81,0,0,0
Lake View,26977174,114,41.93834898,-87.64533737,4,1,20,95,1,0,1
Bridgeport,26978242,50,41.82504471,-87.64106108,1,1,2,90,0,0,0
Near North Side,26979207,200,41.90659488,-87.62824978,1,0,0,,0,0,1
Near South Side,26981443,120,41.85638421,-87.62392632,2,1,8,100,1,0,1
Lake View,26987096,234,41.94143162,-87.65242781,6,3,0,,0,0,1
Lake View,26987692,1599,41.93959459,-87.65209013,4,2,0,,0,0,1
Lake View,26987696,175,41.94070775,-87.65097941,4,2,2,100,0,0,1
Lake View,26988280,234,41.94066976,-87.65198922,6,3,1,60,0,0,1
Lake View,26988956,1599,41.94140216,-87.65132324,6,3,0,,0,0,1
Lake View,26988959,234,41.94103907,-87.65157834,6,3,0,,0,0,1
Jefferson Park,26991799,72,41.97241087,-87.77218719,5,1,16,95,0,0,1
Logan Square,26993013,45,41.92958862,-87.70434426,2,1,0,,0,0,0
Near West Side,26993750,125,41.88533271,-87.6441541,16,0,0,,0,0,1
Lower West Side,26997140,120,41.85922083,-87.6542506,3,1,8,83,0,0,1
Avondale,26998179,250,41.94511273,-87.72226663,8,3,0,,0,0,1
East Garfield Park,27013565,80,41.88059355,-87.69482579,2,1,2,60,0,0,0
Auburn Gresham,27014287,60,41.75529464,-87.6470346,2,1,5,96,0,0,0
West Town,27016482,85,41.89211428,-87.66566899,2,1,11,98,1,0,0
Logan Square,27017323,126,41.92320722,-87.70025231,8,3,2,100,0,0,1
Near South Side,27018365,175,41.86599961,-87.62266663,4,1,4,80,0,0,1
Lake View,27019830,190,41.94149661,-87.65166341,4,2,1,100,0,0,1
Lake View,27021315,108,41.94103481,-87.65182445,4,2,0,,0,0,1
Lake View,27021642,234,41.94097966,-87.65233088,6,3,2,100,0,0,1
West Town,27022184,38,41.89811385,-87.67874049,1,1,0,,0,0,0
Lake View,27022386,126,41.94077979,-87.65054417,4,2,0,,0,0,1
Logan Square,27024216,104,41.92937278,-87.72308423,6,2,8,98,1,0,1
Rogers Park,27026071,100,42.00894594,-87.67014303,2,0,3,93,0,0,1
Loop,27027220,128,41.88259869,-87.62520374,2,0,3,93,0,0,1
West Town,27027377,90,41.90942695,-87.69230637,2,1,13,94,0,0,0
West Town,27027736,39,41.89930377,-87.67900047,1,1,8,88,0,0,0
Rogers Park,27027941,38,42.02152142,-87.67214613,2,1,0,,0,0,0
Loop,27028903,199,41.87269126,-87.62797287,4,2,7,100,1,0,1
Bridgeport,27030153,41,41.84349671,-87.63962777,2,1,11,96,1,0,0
East Garfield Park,27031481,50,41.88458577,-87.70920454,2,1,12,85,0,0,0
Avondale,27033524,113,41.93402011,-87.6903507,5,2,8,90,0,0,1
Loop,27033790,89,41.88153926,-87.62379611,2,1,5,100,1,0,0
Avondale,27034156,68,41.93632038,-87.69139102,4,2,18,93,1,0,1
Grand Boulevard,27034898,39,41.81533466,-87.61082389,2,1,5,100,0,0,1
West Town,27047842,220,41.91140716,-87.69126964,6,2,5,100,0,0,1
North Center,27052048,55,41.95306995,-87.67761908,2,1,12,97,1,0,0
Avondale,27054303,50,41.93287438,-87.69328093,2,1,20,98,1,0,0
East Garfield Park,27057811,40,41.88596235,-87.7094034,2,1,7,86,0,0,0
North Park,27058146,98,41.98468569,-87.73023802,5,2,0,,1,0,1
Lake View,27062229,200,41.93993514,-87.65777747,8,3,11,100,0,0,1
West Town,27076910,40,41.90494795,-87.68908634,2,1,1,80,1,0,0
Woodlawn,27084251,50,41.77672843,-87.60482736,4,2,0,,0,0,1
East Garfield Park,27084450,233,41.88281891,-87.69736023,2,0,0,,0,0,0
Near West Side,27084619,299,41.87031548,-87.66484496,13,4,8,93,0,0,1
Humboldt Park,27086867,50,41.90910971,-87.72098785,2,1,3,100,0,0,0
Logan Square,27089397,100,41.91763867,-87.69870933,4,2,11,98,1,0,1
Near West Side,27089756,19,41.87977291,-87.64190101,2,1,18,86,0,0,0
Near West Side,27089827,19,41.8795308,-87.6442265,3,1,20,78,0,0,0
Albany Park,27090256,162,41.96176808,-87.73057456,9,2,5,92,0,0,1
Mckinley Park,27091022,49,41.83279222,-87.66849815,4,1,3,80,0,0,0
Loop,27094740,144,41.88484889,-87.62991214,2,1,1,100,0,0,0
Douglas,27100328,90,41.83453102,-87.61768838,4,0,14,96,1,0,1
West Town,27100626,100,41.90142103,-87.67691009,4,2,4,100,0,0,1
Near North Side,27101218,141,41.89402516,-87.62569423,4,2,0,,1,0,1
West Town,27106400,105,41.9015989,-87.664008,2,1,20,100,1,0,1
West Town,27109169,85,41.89163129,-87.6746695,1,0,1,100,1,0,0
Near West Side,27109303,19,41.87994129,-87.64156887,2,1,16,93,0,0,0
Mckinley Park,27111108,37,41.8348036,-87.66887521,2,1,3,93,0,0,0
Lincoln Square,27111461,90,41.96574717,-87.68148041,2,1,2,100,1,0,0
Woodlawn,27112506,146,41.78359016,-87.5925013,8,4,16,100,1,0,1
South Shore,27116266,260,41.77146244,-87.58134036,10,4,2,40,0,0,1
Near North Side,27129240,97,41.90404494,-87.63365949,2,1,14,99,1,0,1
Hyde Park,27129696,37,41.79713242,-87.60352929,1,1,11,86,0,0,0
Hyde Park,27129865,99,41.8003321,-87.59352989,3,1,15,97,1,0,1
Hyde Park,27130224,99,41.79909132,-87.58558683,3,1,7,97,1,0,1
Hyde Park,27130315,99,41.7996417,-87.58548318,3,1,4,100,1,0,1
Hyde Park,27130424,99,41.79901696,-87.58395528,3,1,4,100,1,0,1
Near West Side,27131606,159,41.88602933,-87.65016424,2,1,3,100,0,0,1
West Town,27131744,55,41.90677739,-87.68808941,2,1,8,98,0,0,0
Norwood Park,27132050,25,41.97773648,-87.80089336,1,1,28,100,1,1,0
Logan Square,27133250,180,41.91455966,-87.67085912,4,2,5,100,0,0,1
Edgewater,27134894,85,41.9885683,-87.65679897,4,1,13,89,0,0,1
Irving Park,27135034,100,41.95527449,-87.70089754,4,1,14,100,1,0,1
Hyde Park,27136068,58,41.79930786,-87.58877842,2,1,15,97,1,0,0
West Town,27136878,149,41.90102592,-87.66381044,6,3,26,98,1,0,1
West Town,27137166,41,41.89676407,-87.67166813,2,1,1,,0,1,0
Near North Side,27156245,99,41.8972475,-87.63132969,2,0,7,95,0,0,1
Lincoln Park,27162130,99,41.93109028,-87.6544613,9,3,7,97,0,0,1
Lake View,27162417,100,41.93929009,-87.66098793,4,2,2,100,0,0,1
Uptown,27162892,100,41.97039664,-87.65553881,4,1,13,98,1,0,1
Near North Side,27163102,200,41.89981724,-87.62275768,4,1,0,,0,0,0
West Ridge,27164375,40,42.00077384,-87.70682106,2,1,5,92,0,0,0
Uptown,27165023,100,41.97117071,-87.66082734,3,1,8,85,0,0,1
Loop,27165918,299,41.87053925,-87.62816259,6,2,9,100,1,0,1
Near North Side,27166317,98,41.90675895,-87.63495929,2,0,10,84,0,0,1
Forest Glen,27168143,95,41.97502256,-87.75423804,4,2,5,80,0,0,1
Fuller Park,27168613,67,41.81493648,-87.63263013,4,2,19,79,0,0,1
Near South Side,27169796,320,41.86601296,-87.62517582,6,3,4,85,0,0,1
Near South Side,27171423,59,41.84668084,-87.61745603,2,1,8,98,1,0,0
Loop,27187793,230,41.86805436,-87.62698699,4,1,11,95,0,0,1
Englewood,27188561,42,41.77046404,-87.64437149,4,3,0,,0,0,1
Logan Square,27192574,175,41.9207783,-87.6779509,3,1,5,100,0,0,1
Avondale,27193543,97,41.93417149,-87.70836807,5,2,10,100,0,0,1
Near South Side,27196425,260,41.86519128,-87.62485764,5,2,2,90,0,0,1
New City,27197594,80,41.79850682,-87.67548865,3,1,2,100,0,0,0
New City,27198576,150,41.7970189,-87.67691749,5,1,5,100,0,1,0
Edgewater,27205414,175,41.99035229,-87.65824667,6,3,3,93,0,0,1
Loop,27209642,225,41.87346104,-87.63228464,5,2,10,96,0,0,1
Lincoln Park,27217611,150,41.91750309,-87.64084548,2,1,7,100,0,0,0
West Town,27222409,150,41.89166035,-87.64680268,2,0,1,100,0,0,1
West Town,27223762,150,41.90250034,-87.69762467,5,2,4,100,0,0,1
West Town,27223908,75,41.89469719,-87.66167937,2,1,8,100,0,0,0
Lake View,27225432,200,41.9449896,-87.64664448,4,1,10,90,0,0,1
Lincoln Park,27226654,98,41.92479235,-87.64298038,4,2,5,100,0,0,1
North Center,27226695,400,41.95673366,-87.69025655,14,3,0,,0,0,1
Lower West Side,27228203,79,41.84906626,-87.680554,6,3,0,,0,0,1
Near North Side,27229757,104,41.91001526,-87.62755189,2,1,7,100,0,0,1
Lower West Side,27230037,180,41.84908439,-87.68153437,4,0,9,100,0,0,1
Lincoln Park,27230321,300,41.93012009,-87.65956173,14,4,2,100,0,0,1
Near North Side,27232131,325,41.90421005,-87.64204413,7,2,7,86,0,0,1
Near North Side,27233048,115,41.89778986,-87.62999375,1,0,0,,0,0,1
Uptown,27234442,80,41.96739236,-87.65668397,4,1,5,100,0,0,0
Near North Side,27234569,1999,41.90830877,-87.63928382,14,3,6,100,0,0,1
Lake View,27236604,110,41.94572398,-87.64472127,3,0,2,100,0,0,1
Near West Side,27236816,35,41.87240052,-87.68597033,1,1,0,,0,1,0
Woodlawn,27239678,50,41.77662439,-87.59641291,2,1,8,93,0,0,0
Near West Side,27239937,19,41.86791542,-87.6557417,2,1,16,93,0,0,0
Near West Side,27240428,19,41.87713517,-87.64227367,3,1,15,87,0,0,0
Near West Side,27240769,19,41.87922962,-87.64150877,2,1,12,88,0,0,0
Jefferson Park,27247279,70,41.97136491,-87.77140485,5,1,14,96,0,0,1
Portage Park,27248380,250,41.95390424,-87.78559791,8,4,1,100,0,0,1
Jefferson Park,27250095,85,41.97187078,-87.75908774,3,1,2,80,0,0,1
Lower West Side,27251335,112,41.85823869,-87.67181736,4,2,6,100,0,0,1
Lake View,27251358,60,41.93571775,-87.63765591,2,1,2,90,0,0,0
Near West Side,27251750,235,41.88426368,-87.65581218,6,2,16,98,1,0,1
Irving Park,27260232,75,41.94803235,-87.69849682,6,1,5,100,0,0,0
Near West Side,27260733,95,41.8707174,-87.68605619,6,3,4,100,0,0,1
Near North Side,27263771,375,41.89425819,-87.62089605,6,3,2,100,0,0,1
Uptown,27264058,163,41.96741663,-87.66937681,6,3,6,97,1,0,1
Uptown,27265021,125,41.96630085,-87.66927206,2,1,1,100,0,0,1
East Garfield Park,27265667,135,41.88156161,-87.69568462,2,1,5,100,0,0,1
Douglas,27265875,160,41.82918644,-87.62254791,6,2,11,98,1,0,1
West Town,27266381,150,41.90179807,-87.68246137,6,3,8,100,1,0,1
Lincoln Park,27277308,200,41.91748328,-87.6364503,4,1,6,96,0,0,1
South Lawndale,27279571,65,41.83836222,-87.7104192,2,1,4,100,1,0,0
West Town,27280182,135,41.8981398,-87.66910678,4,1,8,95,0,0,1
Lake View,27282179,125,41.93380095,-87.65707351,6,2,2,100,0,0,1
Near West Side,27282218,119,41.87271876,-87.68634274,2,1,4,100,0,0,0
Lake View,27282887,87,41.93649078,-87.64968695,3,1,6,93,0,0,1
Douglas,27283107,39,41.82690694,-87.62376239,2,1,0,,0,0,0
Near West Side,27283618,125,41.88684756,-87.65318097,2,1,1,,0,0,1
Douglas,27286183,85,41.82837582,-87.61997329,6,2,8,100,1,0,1
Avondale,27291771,59,41.93823518,-87.70786494,1,1,6,100,0,0,0
Kenwood,27292436,125,41.81023132,-87.595645,4,2,5,100,1,0,1
Englewood,27302430,40,41.78009155,-87.63801504,2,1,1,100,0,0,0
